MACREPO ID,WEBSITE URL,DIMENSION: PAGETITLE,METRIC: USERS,METRIC: PAGEVIEWS,"ITEM=1, COLLECTION=2",IDENTIFIER,PARENT DIRECTORY,TOP-LEVEL COLLECTION,TIMERANGE: From 365daysAgo to 20180825
3928,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3928,'[Courtrai] 29 | Digital Archive @ McMaster University Library',9,14,1,441WW1MAP,49,34
3929,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3929,"'[Albert] 57d.SE """"B"""" Series | Digital Archive @ McMaster University Library'",10,10,1,102WW1MAP,75086,34
3930,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3930,'Third Army Weekly Trench Map (Sunday): Cherisy Parts of 51b.SW.2 and 4 | Digital Archive @ McMaster University Library',5,9,1,189WW1MAP,75202,34
3931,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3931,'[Beaucamp 57c.SE.2] | Digital Archive @ McMaster University Library',2,4,1,184WW1MAP,49,34
3932,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3932,'[Queant] 57c.NE Enemy Organisation 20-8-18 | Digital Archive @ McMaster University Library',10,11,1,040WW1MAP,74939,34
3933,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3933,'[Arras] 51b | Digital Archive @ McMaster University Library',15,15,1,047WW1MAP,74944,34
3934,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3934,'Sinai Peninsula Suez | Digital Archive @ McMaster University Library',21,23,1,266WW1MAP,74923,34
3935,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3935,'[Aire] 36a | Digital Archive @ McMaster University Library',8,10,1,373WW1MAP,74944,34
3936,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3936,'[St. Amand-les Eaux] 44: Enemy Organisation 15-10-18 | Digital Archive @ McMaster University Library',4,5,1,377WW1MAP,74939,34
3937,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3937,'Namur 8 | Digital Archive @ McMaster University Library',6,8,1,405WW1MAP,70212,34
3938,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3938,'[Valenciennes] 51a Enemy Rear Organisation 24-9-18 | Digital Archive @ McMaster University Library',9,10,1,214WW1MAP,74939,34
3939,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3939,'[Valenciennes] 51a | Digital Archive @ McMaster University Library',5,7,1,382WW1MAP,74944,34
3940,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3940,'[Armentieres] 36.NW | Digital Archive @ McMaster University Library',13,29,1,049WW1MAP,74943,34
3941,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3941,'[Ypres] 28 | Digital Archive @ McMaster University Library',47,121,1,322WW1MAP,74944,34
3942,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3942,'[Cambrai] 57b Enemy Rear Organisation 25-9-18 | Digital Archive @ McMaster University Library',15,17,1,174WW1MAP,74939,34
3943,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3943,'[Givenchy 36c.SW.1] | Digital Archive @ McMaster University Library',12,13,1,143WW1MAP,49,34
3944,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3944,'[Cagnicourt] 51b.SE | Digital Archive @ McMaster University Library',4,4,1,009WW1MAP,74943,34
3945,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3945,'Amiens 17 | Digital Archive @ McMaster University Library',41,55,1,414WW1MAP,70212,34
3946,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3946,'Loos 36c.NW.3 | Digital Archive @ McMaster University Library',7,7,1,135WW1MAP,74945,34
3947,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3947,'[Beaumont Hamel] 57d.SE. 1 & 2 (parts of) | Digital Archive @ McMaster University Library',22,36,1,116WW1MAP,49,34
3948,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3948,'[Albert] 57d.SE | Digital Archive @ McMaster University Library',5,5,1,007WW1MAP,74943,34
3949,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3949,'[Havrincourt] Parts of 57c[NE3 and SE1] | Digital Archive @ McMaster University Library',46,49,1,199WW1MAP,75083,34
3950,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3950,'Dieppe 16 | Digital Archive @ McMaster University Library',4,5,1,413WW1MAP,70212,34
3951,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3951,'Loos 36c.NW.3 | Digital Archive @ McMaster University Library',19,26,1,131WW1MAP,49,34
3952,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3952,'[Albert] 57d.SE | Digital Archive @ McMaster University Library',5,5,1,098WW1MAP,74943,34
3953,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3953,'Situation Map 5B: Railways & Ammunition Dumps 11-10-18 | Digital Archive @ McMaster University Library',26,31,1,449WW1MAP,74936,34
3954,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3954,'[Harbonnieres] 62d.SE | Digital Archive @ McMaster University Library',15,18,1,341WW1MAP,74943,34
3955,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3955,'[Gaza: Fusilier Samson and Hereford Ridges October 1917] | Digital Archive @ McMaster University Library',24,32,1,285WW1MAP,74928,34
3956,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3956,'Soissons 22 | Digital Archive @ McMaster University Library',28,66,1,138WW1MAP,70212,34
3957,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3957,'Bailleul Plan Directeur | Digital Archive @ McMaster University Library',26,31,1,257WW1MAP,74941,34
3958,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3958,'Roisel 62c.NE.4 | Digital Archive @ McMaster University Library',9,11,1,126WW1MAP,74945,34
3959,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3959,'[Longavesnes] 62c.NE | Digital Archive @ McMaster University Library',2,2,1,006WW1MAP,74943,34
3960,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3960,'Atawineh: Secret | Digital Archive @ McMaster University Library',22,35,1,261WW1MAP,74932,34
3961,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3961,'[Miraumont 57d.NE] | Digital Archive @ McMaster University Library',3,3,1,240WW1MAP,49,34
3962,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3962,'Amiens 17 | Digital Archive @ McMaster University Library',17,23,1,035WW1MAP,70212,34
3963,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3963,'[Coblentz] 6 | Digital Archive @ McMaster University Library',2,2,1,427WW1MAP,70659,34
3964,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3964,'Brussels 6 | Digital Archive @ McMaster University Library',8,8,1,402WW1MAP,70212,34
3965,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3965,'[Miraumont 57d.NE] | Digital Archive @ McMaster University Library',3,3,1,200WW1MAP,49,34
3966,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3966,'Gaza--Shellal: Secret | Digital Archive @ McMaster University Library',30,56,1,282WW1MAP,74931,34
3967,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3967,'Beauvais 21 | Digital Archive @ McMaster University Library',3,3,1,139WW1MAP,70212,34
3968,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3968,'[Amiens] 62e | Digital Archive @ McMaster University Library',16,20,1,394WW1MAP,74944,34
3969,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3969,'[Lens] 36c.SW | Digital Archive @ McMaster University Library',10,14,1,363WW1MAP,74943,34
3970,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3970,'[Arras] 51b Enemy Organizations 25-8-18 | Digital Archive @ McMaster University Library',27,31,1,062WW1MAP,74939,34
3971,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3971,'[Bertincourt] 57c.SE Enemy Organisation 21-8-18 | Digital Archive @ McMaster University Library',15,16,1,079WW1MAP,74939,34
3972,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3972,'Bethune [Battle of Neuve Chapelle] | Digital Archive @ McMaster University Library',37,53,1,212WW1MAP,49,34
3973,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3973,'Third Army Weekly Trench Map (Sunday): Cherisy Parts of 51b.SW.2 and 4 | Digital Archive @ McMaster University Library',9,9,1,154WW1MAP,75202,34
3974,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3974,'First Army Area: Distribution of German Forces 01-08-16 | Digital Archive @ McMaster University Library',20,41,1,145WW1MAP,74940,34
3975,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3975,'[Peronne] 62c | Digital Archive @ McMaster University Library',10,14,1,391WW1MAP,74944,34
3976,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3976,'[Albert] 57d | Digital Archive @ McMaster University Library',4,5,1,173WW1MAP,74944,34
3977,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3977,'Vimy 36c.SW.3 | Digital Archive @ McMaster University Library',13,19,1,109WW1MAP,74945,34
3978,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3978,'[Combles] 57c.SW | Digital Archive @ McMaster University Library',4,8,1,090WW1MAP,74943,34
3979,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3979,'Meteren [27.SE.4] | Digital Archive @ McMaster University Library',19,35,1,070WW1MAP,49,34
3980,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3980,'Fejja: Secret | Digital Archive @ McMaster University Library',29,46,1,260WW1MAP,74931,34
3981,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3981,'Arras 51b.NW.3 | Digital Archive @ McMaster University Library',12,14,1,119WW1MAP,74945,34
3982,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3982,'[Strasbourg] 12 | Digital Archive @ McMaster University Library',9,36,1,432WW1MAP,70659,34
3983,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3983,'[Albert] 57d Secret | Digital Archive @ McMaster University Library',22,32,1,022WW1MAP,49,34
3984,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3984,'[Cambrai] 57b.NW Enemy Organisation 29-8-18 | Digital Archive @ McMaster University Library',12,13,1,350WW1MAP,74939,34
3985,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3985,'[Dunkerque] 1A | Digital Archive @ McMaster University Library',3,3,1,425WW1MAP,70659,34
3986,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3986,'[Anzin] 44.SE Enemy Organisation 15-10-18 | Digital Archive @ McMaster University Library',11,28,1,366WW1MAP,74939,34
3987,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3987,'[Roulers] 20.SE | Digital Archive @ McMaster University Library',4,4,1,296WW1MAP,74943,34
3988,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3988,'[Peronne] 62c.NW | Digital Archive @ McMaster University Library',15,27,1,086WW1MAP,74943,34
3989,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3989,'Krithia | Digital Archive @ McMaster University Library',23,29,1,283WW1MAP,74929,34
3990,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3990,'[Valenciennes] 51a Enemy Rear Organisation 24-9-18 | Digital Archive @ McMaster University Library',5,7,1,041WW1MAP,74939,34
3991,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3991,'[Arras] 51b.NW | Digital Archive @ McMaster University Library',4,4,1,360WW1MAP,74943,34
3992,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3992,'[Ostende-Brussels-Lille] 1 | Digital Archive @ McMaster University Library',5,9,1,420WW1MAP,70660,34
3993,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3993,'[Lens] 36c.SW | Digital Archive @ McMaster University Library',5,11,1,042WW1MAP,49,34
3994,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3994,'[Walincourt] 57b.SW | Digital Archive @ McMaster University Library',1,1,1,089WW1MAP,74943,34
3995,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3995,'[Remigny] 66c.SW.1 | Digital Archive @ McMaster University Library',3,4,1,124WW1MAP,74945,34
3996,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3996,'[Gouzeaucourt--Moislains] 57c.SE.2 | Digital Archive @ McMaster University Library',9,13,1,147WW1MAP,49,34
3997,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3997,'[Zerkiyeh Crossing Birket Ramadan] | Digital Archive @ McMaster University Library',17,22,1,445WW1MAP,74928,34
3998,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3998,'Hostile Battery Positions 28-9-18 [51b.NE] | Digital Archive @ McMaster University Library',46,54,1,088WW1MAP,75209,34
3999,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3999,'Blaireville 51c.SE.4 | Digital Archive @ McMaster University Library',2,3,1,134WW1MAP,74945,34
4000,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4000,'Ramleh: Secret | Digital Archive @ McMaster University Library',27,33,1,290WW1MAP,74931,34
4001,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4001,'[Queant] 57c.NE | Digital Archive @ McMaster University Library',2,2,1,003WW1MAP,74943,34
4002,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4002,'Ismailia | Digital Archive @ McMaster University Library',14,17,1,234WW1MAP,74923,34
4003,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4003,'Chilly Sheets 62d.SE. 62c.SW. 66e.NE. & 66d.NW. (parts of) | Digital Archive @ McMaster University Library',25,35,1,338WW1MAP,49,34
4004,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4004,'Valenciennes 12 | Digital Archive @ McMaster University Library',30,40,1,408WW1MAP,70212,34
4005,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4005,'Longeuval 57c.SW.3 | Digital Archive @ McMaster University Library',4,4,1,115WW1MAP,74945,34
4006,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4006,'Situation Map 2A: Railways & Ammunition Dumps 11-10-18 | Digital Archive @ McMaster University Library',32,39,1,330WW1MAP,74936,34
4007,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4007,'Hazebrouck 5A | Digital Archive @ McMaster University Library',8,13,1,308WW1MAP,70212,34
4008,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4008,'Tilques Area: Areas and Training Facilities | Digital Archive @ McMaster University Library',13,17,1,222WW1MAP,74938,34
4009,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4009,'Western Front [March 20 1918] | Digital Archive @ McMaster University Library',36,61,1,031WW1MAP,75202,34
4010,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4010,'[Courtrai] 29 | Digital Archive @ McMaster University Library',8,28,1,321WW1MAP,74944,34
4011,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4011,'Lens Canal: Positions Map 19-1-18 | Digital Archive @ McMaster University Library',17,21,1,339WW1MAP,75209,34
4012,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4012,'[Aubers] 36.SW | Digital Archive @ McMaster University Library',7,9,1,066WW1MAP,74943,34
4013,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4013,'[Beaurains] 51b.SW | Digital Archive @ McMaster University Library',2,3,1,050WW1MAP,74943,34
4014,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4014,'Abbeville 11 | Digital Archive @ McMaster University Library',18,19,1,205WW1MAP,74941,34
4015,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4015,'[Beaufort] 51c | Digital Archive @ McMaster University Library',1,1,1,045WW1MAP,74944,34
4016,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4016,'Army Area Map No. 6 Secret | Digital Archive @ McMaster University Library',25,27,1,171WW1MAP,74938,34
4017,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4017,'[Namur] 5 | Digital Archive @ McMaster University Library',7,18,1,423WW1MAP,70660,34
4018,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4018,'Stellungskarte Nr. 7 Stand Vom 24.6.18 | Digital Archive @ McMaster University Library',57,71,1,256WW1MAP,74935,34
4019,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4019,'[Coln] 2L | Digital Archive @ McMaster University Library',4,4,1,419WW1MAP,49,34
4020,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4020,'Lens 11 | Digital Archive @ McMaster University Library',45,57,1,087WW1MAP,70212,34
4021,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4021,'Third Army Forward Traffic Map | Digital Archive @ McMaster University Library',14,17,1,150WW1MAP,75096,34
4022,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4022,'Arras 51b.NW.3 | Digital Archive @ McMaster University Library',13,17,1,136WW1MAP,74945,34
4023,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4023,'[Chaulnes] 66d.NW | Digital Archive @ McMaster University Library',3,3,1,103WW1MAP,74943,34
4024,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4024,'Situation Map 4B: Railways & Ammunition Dumps 11-10-18 | Digital Archive @ McMaster University Library',35,61,1,448WW1MAP,74936,34
4025,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4025,'Sea of Marmara Gulf of Ismid | Digital Archive @ McMaster University Library',25,31,1,232WW1MAP,74921,34
4026,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4026,'Probable Enemy Order of Battle 31-10-18 (Part Sheet 29) | Digital Archive @ McMaster University Library',17,18,1,238WW1MAP,74940,34
4027,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4027,"'[Peronne] 62c.NW """"B"""" Series | Digital Archive @ McMaster University Library'",12,23,1,081WW1MAP,75086,34
4028,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4028,'[Caix] 66e.NE | Digital Archive @ McMaster University Library',10,14,1,346WW1MAP,74939,34
4029,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4029,'Recques Polincove and Tournehem: Areas and Training Facilities | Digital Archive @ McMaster University Library',8,8,1,242WW1MAP,74938,34
4030,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4030,'[Paris-Chalons] 10 | Digital Archive @ McMaster University Library',1,1,1,430WW1MAP,70659,34
4031,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4031,'Situation Map 4A: Railways & Ammuniton Dumps 14-9-18 | Digital Archive @ McMaster University Library',34,43,1,447WW1MAP,74936,34
4032,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4032,'[Lens] Positions Map | Digital Archive @ McMaster University Library',32,86,1,237WW1MAP,75209,34
4033,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4033,'Baghdad | Digital Archive @ McMaster University Library',17,19,1,224WW1MAP,74928,34
4034,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4034,'[Albert] 57d.SE Enemy Organisation 22-5-18 | Digital Archive @ McMaster University Library',12,13,1,209WW1MAP,74939,34
4035,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4035,'Arras 51b.NW.3 | Digital Archive @ McMaster University Library',4,4,1,118WW1MAP,74945,34
4036,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4036,'Ovillers [Albert] 57d.SE.4 | Digital Archive @ McMaster University Library',10,11,1,129WW1MAP,74945,34
4037,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4037,'Dunkerque 1A | Digital Archive @ McMaster University Library',6,6,1,299WW1MAP,70212,34
4038,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4038,'Montauban Part Sheets 57d.SE 57c.SW 62d.NE & 62c.NW | Digital Archive @ McMaster University Library',19,24,1,032WW1MAP,49,34
4039,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4039,'[Longavesnes] 62c.NE | Digital Archive @ McMaster University Library',3,5,1,005WW1MAP,74943,34
4040,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4040,'Armentieres 36.NW.2 | Digital Archive @ McMaster University Library',11,12,1,130WW1MAP,74945,34
4041,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4041,'[Valenciennes] 51a | Digital Archive @ McMaster University Library',9,11,1,060WW1MAP,74944,34
4042,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4042,'Jerusalem: Secret | Digital Archive @ McMaster University Library',39,59,1,280WW1MAP,74931,34
4043,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4043,'Palestine Exploration Fund Map | Digital Archive @ McMaster University Library',34,48,1,265WW1MAP,74928,34
4044,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4044,'[Corbie] 62d | Digital Archive @ McMaster University Library',13,19,1,058WW1MAP,74944,34
4045,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4045,'[Battle of Cambrai and Canal du Nord 1918] Parts of 51b.SE. & 57c.NE. | Digital Archive @ McMaster University Library',24,28,1,337WW1MAP,49,34
4046,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4046,'[Fresnicourt] 36b.SE | Digital Archive @ McMaster University Library',1,1,1,211WW1MAP,49,34
4047,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4047,'Gaza--Shellal | Digital Archive @ McMaster University Library',34,48,1,279WW1MAP,74931,34
4048,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4048,'[Beaurains] 51b.SW | Digital Archive @ McMaster University Library',3,6,1,075WW1MAP,74943,34
4049,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4049,'Abbeville 14 | Digital Archive @ McMaster University Library',14,14,1,137WW1MAP,70212,34
4050,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4050,'East Africa Protectorate Kericho | Digital Archive @ McMaster University Library',17,21,1,267WW1MAP,74933,34
4051,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4051,'Tournai 37 | Digital Archive @ McMaster University Library',16,17,1,305WW1MAP,74944,34
4052,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4052,"'Poperinghe-Ypres 28.NW """"B"""" Series | Digital Archive @ McMaster University Library'",25,34,1,304WW1MAP,75086,34
4053,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4053,'Nuzle: Secret | Digital Archive @ McMaster University Library',19,49,1,262WW1MAP,74932,34
4054,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4054,'[Bethune] 36b | Digital Archive @ McMaster University Library',8,11,1,023WW1MAP,74944,34
4055,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4055,'Ghent 2 | Digital Archive @ McMaster University Library',2,2,1,398WW1MAP,70212,34
4056,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4056,'[Nivelles] 39 | Digital Archive @ McMaster University Library',1,1,1,376WW1MAP,74944,34
4057,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4057,'Sartori | Digital Archive @ McMaster University Library',51,61,1,253WW1MAP,74925,34
4058,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4058,'[Hautmont] 51 | Digital Archive @ McMaster University Library',20,27,1,381WW1MAP,74944,34
4059,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4059,'[Combles] 57c.SW | Digital Archive @ McMaster University Library',7,28,1,084WW1MAP,74943,34
4060,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4060,'[Peronne] 62c | Digital Archive @ McMaster University Library',5,8,1,057WW1MAP,74944,34
4061,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4061,'[Bertincourt] 57c.SE | Digital Archive @ McMaster University Library',7,11,1,001WW1MAP,74943,34
4062,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4062,'Liege 7 | Digital Archive @ McMaster University Library',6,7,1,403WW1MAP,70212,34
4063,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4063,'[Gommecourt] 57d.NE Enemy Organisation 17-5-18 | Digital Archive @ McMaster University Library',12,16,1,210WW1MAP,74939,34
4064,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4064,'Sketch of Enemy Trenches South of Doiran | Digital Archive @ McMaster University Library',77,109,1,259WW1MAP,74924,34
4065,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4065,'[Battle of Cambrai 1918] SECRET | Digital Archive @ McMaster University Library',33,59,1,180WW1MAP,49,34
4066,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4066,'Bullecourt 51b.SW.4 | Digital Archive @ McMaster University Library',10,14,1,114WW1MAP,74945,34
4067,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4067,'[Arras] 51b | Digital Archive @ McMaster University Library',6,8,1,383WW1MAP,74944,34
4068,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A4068,'Ghent 2 | Digital Archive @ McMaster University Library',18,28,1,295WW1MAP,70212,34
